reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status,relationship_status,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row,denominator_unit_standard,installed_quantity_standard,installed_quantity_status,serviced_quantity_standard,serviced_quantity_status,installed_ratio_unit,installed_ratio_status,serviced_ratio_unit,serviced_ratio_status,routine_expenditure_per_installed_unit,non_routine_expenditure_per_installed_unit,total_expenditure_per_installed_unit,routine_expenditure_per_serviced_unit,non_routine_expenditure_per_serviced_unit,total_expenditure_per_serviced_unit
2020-21,Transmission lines maintenance,Transmission tower support structures,$0's,0.0,0.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,0.0,numeric,0.0,numeric,matched_without_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,13,count,,blank,,blank,,missing_denominator,,missing_denominator,,,,,,
2020-21,Transmission lines maintenance,Conductors,$0's,505044.0,465658.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,505044.0,numeric,465658.0,numeric,970702.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,14,km,11241.0,numeric,9085.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,44.92874299439551,41.4249621919758,86.35370518637131,55.59097413318657,51.255696202531645,106.84667033571822
2020-21,Transmission lines maintenance,Transmission cables,$0's,601551.0,351328.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,601551.0,numeric,351328.0,numeric,952879.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,15,km,70.165,numeric,70.165,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,8573.377039834675,5007.1688163614335,13580.545856196108,8573.377039834675,5007.1688163614335,13580.545856196108
2020-21,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2102979.0,2746524.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2102979.0,numeric,2746524.0,numeric,4849503.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,16,count,2282.0,numeric,581.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,921.5508326029799,1203.5600350569675,2125.1108676599474,3619.5851979345957,4727.235800344234,8346.82099827883
2020-21,Substations equipment & property maintenance,Substation power transformers,$0's,1146164.0,606471.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1146164.0,numeric,606471.0,numeric,1752635.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,17,count,215.0,numeric,195.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,5330.995348837209,2820.795348837209,8151.790697674419,5877.764102564102,3110.107692307692,8987.871794871795
2020-21,Substations equipment & property maintenance,Substation property,$0's,5218591.0,5672945.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5218591.0,numeric,5672945.0,numeric,10891536.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,18,count,95.0,numeric,94.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,54932.53684210526,59715.21052631579,114647.74736842106,55516.925531914894,60350.47872340425,115867.40425531915
2020-21,SCADA & network control maintenance,SCADA & network control maintenance,$0's,45777.0,567934.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,45777.0,numeric,567934.0,numeric,613711.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,19,count,1875.0,numeric,161.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,24.4144,302.8981333333333,327.3125333333333,284.32919254658384,3527.5403726708073,3811.8695652173915
2020-21,Protection systems maintenance,Protection systems maintenance,$0's,533046.0,520189.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,533046.0,numeric,520189.0,numeric,1053235.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,20,count,3158.0,numeric,640.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,168.7922735908803,164.72102596580115,333.51329955668143,832.884375,812.7953125,1645.6796875
2020-21,Other maintenance activity ,Metering,$0's,300237.0,198491.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,300237.0,numeric,198491.0,numeric,498728.0,numeric,no_descriptor_match,,,,,,,,,,no_descriptor_match,,no_descriptor_match,,,,,,
2020-21,,Communications,$0's,378559.0,2053836.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,378559.0,numeric,2053836.0,numeric,2432395.0,numeric,matched_with_denominator,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,22,count,1804.0,numeric,730.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,209.84423503325942,1138.490022172949,1348.3342572062083,518.5739726027397,2813.4739726027397,3332.0479452054797
2020-21,,Bushfire Remediation,$0's,,5298843.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,5298843.0,numeric,,incomplete_components,no_descriptor_match,,,,,,,,,,no_descriptor_match,,no_descriptor_match,,,,,,
2021-22,Transmission lines maintenance,Transmission towers,$0's,5564511.0,6996931.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,50,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5564511.0,numeric,6996931.0,numeric,12561442.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,12,count,37315.0,numeric,12284.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,149.12263164947072,187.5098753852338,336.63250703470453,452.9885216541843,569.59711820254,1022.5856398567242
2021-22,Transmission lines maintenance,Transmission tower support structures,$0's,0.0,0.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,0.0,numeric,0.0,numeric,matched_without_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,13,count,,blank,,blank,,missing_denominator,,missing_denominator,,,,,,
2021-22,Transmission lines maintenance,Conductors,$0's,22226.0,570597.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,22226.0,numeric,570597.0,numeric,592823.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,14,km,11239.31,numeric,86.154,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,1.9775235312488044,50.767974190586436,52.74549772183524,257.9798964644706,6622.989066090954,6880.968962555425
2021-22,Transmission lines maintenance,Transmission cables,$0's,611848.0,195010.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,611848.0,numeric,195010.0,numeric,806858.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,15,km,90.785,numeric,90.785,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,6739.5274549760425,2148.0420774357,8887.569532411742,6739.5274549760425,2148.0420774357,8887.569532411742
2021-22,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,1679852.0,2193306.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1679852.0,numeric,2193306.0,numeric,3873158.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,16,count,2325.0,numeric,494.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,722.5169892473118,943.3574193548387,1665.8744086021504,3400.5101214574897,4439.890688259109,7840.400809716599
2021-22,Substations equipment & property maintenance,Substation power transformers,$0's,830413.0,1103429.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,830413.0,numeric,1103429.0,numeric,1933842.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,17,count,208.0,numeric,192.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,3992.3701923076924,5304.947115384615,9297.317307692309,4325.067708333333,5747.026041666667,10072.09375
2021-22,Substations equipment & property maintenance,Substation property,$0's,4824330.0,3296517.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4824330.0,numeric,3296517.0,numeric,8120847.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,18,count,95.0,numeric,94.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,50782.42105263158,34700.17894736842,85482.6,51322.65957446808,35069.32978723404,86391.98936170213
2021-22,SCADA & network control maintenance,SCADA & network control maintenance,$0's,21459.0,439223.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,21459.0,numeric,439223.0,numeric,460682.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,19,count,1883.0,numeric,222.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,11.396176314391928,233.25703664365375,244.65321295804569,96.66216216216216,1978.481981981982,2075.1441441441443
2021-22,Protection systems maintenance,Protection systems maintenance,$0's,611785.0,962213.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,611785.0,numeric,962213.0,numeric,1573998.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,20,count,3227.0,numeric,767.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,189.58320421444066,298.175704989154,487.75890920359467,797.6336375488918,1254.5149934810952,2052.148631029987
2021-22,Other maintenance activity ,Metering,$0's,748369.0,103307.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,748369.0,numeric,103307.0,numeric,851676.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,21,count,839.0,numeric,622.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,891.9773539928486,123.1311084624553,1015.1084624553039,1203.1655948553055,166.08842443729904,1369.2540192926044
2021-22,,Communications,$0's,253942.0,1190259.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,253942.0,numeric,1190259.0,numeric,1444201.0,numeric,matched_with_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,22,count,1779.0,numeric,820.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,142.7442383361439,669.0607082630692,811.804946599213,309.68536585365854,1451.5353658536585,1761.220731707317
2021-22,,Bushfire Remediation,$0's,0.0,12022982.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,12022982.0,numeric,12022982.0,numeric,matched_without_denominator,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,23,count,,blank,,blank,,missing_denominator,,missing_denominator,,,,,,
2022-23,Transmission lines maintenance,Transmission towers,$,5452948.0,8181433.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5452948.0,numeric,8181433.0,numeric,13634381.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,13,count,37308.0,numeric,9499.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,146.1602873378364,219.29433365498016,365.45462099281656,574.0549531529634,861.2941362248657,1435.3490893778292
2022-23,Transmission lines maintenance,Transmission tower support structures,$,,,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank,matched_without_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,14,count,,blank,,blank,,missing_denominator,,missing_denominator,,,,,,
2022-23,Transmission lines maintenance,Conductors,$,471823.0,603304.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,471823.0,numeric,603304.0,numeric,1075127.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,15,km,11233.24,numeric,3587.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,42.00239645908037,53.707033767639615,95.70943022671999,131.5369389461946,168.19180373571228,299.7287426819069
2022-23,Transmission lines maintenance,Transmission cables,$,734356.0,418379.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,54,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,734356.0,numeric,418379.0,numeric,1152735.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,16,km,90.785,numeric,90.785,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,8088.957426887702,4608.45954728204,12697.416974169742,8088.957426887702,4608.45954728204,12697.416974169742
2022-23,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$,1454533.0,2611448.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1454533.0,numeric,2611448.0,numeric,4065981.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,17,count,2341.0,numeric,516.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,621.3297736010252,1115.526697992311,1736.8564715933362,2818.8624031007753,5060.945736434109,7879.808139534884
